source_Id,toDo_20251016,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-4194_10476a01-dbce-7ad5-4cb2-f6eb7e777ff0,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q202444|https://www.wikidata.org/wiki/Property:P735,given name,"A personal name that specifies and differentiates between members of a group of individuals, especially in a family, and is purposefully given, usually by a child's parents at or near birth, in contrast to an inherited one such as a family name. (source: Wikipedia)",4194,y,null,y,Wikipedia,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4194,0,fistNameGivenName,"first name, firstName",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4194,fistNameGivenName,null,"A personal name that specifies and differentiates between members of a group of individuals, especially in a family, and is purposefully given, usually by a child's parents at or near birth, in contrast to an inherited one such as a family name. (source: Wikipedia)@en",given name@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4198_6699680f-23f9-ee5e-91cf-07e945168076,investigate why there is no mapping,,,,web service argument value,Indication of a value of an argument which is needed by a specific webservice. (source: WebLicht),4198,y,null,y,WebLicht,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4198,0,webServiceArgValue,WebServiceArgValue,candidate,"http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821 , http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128 , http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4198,webServiceArgValue,null,Indication of a value of an argument which is needed by a specific webservice. (source: WebLicht)@en,web service argument value@en,null,"For various webservices, a class of arguments can be defined for languages, for example lang. A concrete webservice may however require a parameter called language or anything else. By using the information of this data category the generic name can be used by an orchestrator and map it onto the name used by a webservice. (source: WebLicht)@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4199_10ea7267-a8cc-3794-54e3-a75b910d0c91,investigate why there is no mapping,,,,allow manual selection fallback,Indication of a parameter of a webservice or other software defining whether a manual fallback is permissible or not. (source: WebLicht),4199,y,null,y,WebLicht,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4199,0,allowManualSelectionFallback,AllowManualSelectionFallback,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4199,allowManualSelectionFallback,null,Indication of a parameter of a webservice or other software defining whether a manual fallback is permissible or not. (source: WebLicht)@en,allow manual selection fallback@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4200_f590e5a6-cc33-be82-aebb-5dfb6bf8168e,investigate why there is no mapping,,,,reference input parameter,Indication of a value which is used to check whether a parameter on the output side is compliant with some input parameter of a webservice. (source: WebLicht),4200,y,null,y,WebLicht,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4200,0,refInputParameter,RefInputParameter,candidate,"http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821 , http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821 , http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4200,refInputParameter,null,Indication of a value which is used to check whether a parameter on the output side is compliant with some input parameter of a webservice. (source: WebLicht)@en,reference input parameter@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4201_04d0decf-c8e0-c073-b1f2-5b057581817d,investigate why there is no mapping,,,,reference input parameter value,Indication of a value of a parameter which is referenced to in a webservice description. (source: WebLicht),4201,y,null,y,WebLicht,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4201,0,refInputParameterValue,RefInputParameterValue,candidate,"http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128 , http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128 , http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4201,refInputParameterValue,null,Indication of a value of a parameter which is referenced to in a webservice description. (source: WebLicht)@en,reference input parameter value@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4216_41481828-0c79-6b57-0a12-48721ebd368a,investigate why there is no mapping,,,,annotator separator,The presence of a separator according to the system or annotator. (source: Hans van Halteren),4216,y,null,y,Hans van Halteren,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4216,0,separatorAnnotator,ASep,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4216,separatorAnnotator,http://hdl.handle.net/11459/CCR__a24ab1c0-24ef-bc38-0cb4-6364d320e951,The presence of a separator according to the system or annotator. (source: Hans van Halteren)@en,annotator separator@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4343_0d6e80e7-6f6c-5497-eac6-29b95a5fa9ec,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q189962|https://www.wikidata.org/wiki/Q186081,interval,a : a space of time between events or states (source: http://www.merriam-webster.com/dictionary/interval),4343,y,temporalCoverage,y,http://www.merriam-webster.com/dictionary/interval,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4343,0,interval,interval,candidate,"http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128 , http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128 , http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4343,interval,null,a : a space of time between events or states (source: http://www.merriam-webster.com/dictionary/interval)@en,interval@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4352_1a20d5e1-ea4f-359f-30b1-fbc87ab9dfab,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q2421902|https://www.wikidata.org/wiki/Property:P552,handedness,A preference for using one hand as opposed to the other. (source: http://www.thefreedictionary.com),4352,y,null,y,http://www.thefreedictionary.com,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4352,0,handedness,handedness,candidate,"http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128 , http://hdl.handle.net/11459/CCR_P-SignLanguage_8f51ce1b-211d-9682-a8e7-aeb0f2a79e03",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-SignLanguage_8f51ce1b-211d-9682-a8e7-aeb0f2a79e03 , http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4352,handedness,http://hdl.handle.net/11459/CCR__3363fd08-25dd-d188-53a9-1657552ad788,A preference for using one hand as opposed to the other. (source: http://www.thefreedictionary.com)@en,handedness@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4358_a414895b-0ab2-4d1e-7190-ec45d4dcb2b2,investigate why there is no mapping,,,,extendedBoolean,"true, false, unknown, unspecified (source: Wikipedia)",4358,y,null,y,Wikipedia,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4358,0,extendedBoolean,"extendedBoolean, intoxication",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4358,extendedBoolean,http://hdl.handle.net/11459/CCR__3363fd08-25dd-d188-53a9-1657552ad788,"true, false, unknown, unspecified (source: Wikipedia)@en",extendedBoolean@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4359_ab61ca52-457c-6832-8ddf-d0438e18069e,investigate why there is no mapping,,,,breath alcohol concentration,"A measure to express the intoxication of a speaker/actor in part of volume of ethanol in the blood of the speaker/actor, where this value is not measured directly from a blood sample but from a breath sample. (source: CLARIN-D)",4359,y,null,y,CLARIN-D,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4359,0,breathAlcoholConcentration,"breathAlcoholConcentration, BreathAlcoholConcentration, AAK",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4359,breathAlcoholConcentration,"http://hdl.handle.net/11459/CCR__3363fd08-25dd-d188-53a9-1657552ad788 , http://hdl.handle.net/11459/CCR__acc750d7-f299-a32a-16a4-db6719f21605","A measure to express the intoxication of a speaker/actor in part of volume of ethanol in the blood of the speaker/actor, where this value is not measured directly from a blood sample but from a breath sample. (source: CLARIN-D)@en",breath alcohol concentration@en,"A breath alcohol concentration of 0.001 means that estimated 0.10% (one tenth of one percent) of a person's blood, by volume, is alcohol. (source: CLARIN-D)@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4362_bbceebba-02fc-2417-5433-3402a33e350a,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q123691918,tool,Indication of the class of a resource as a tool. (source: NaLiDa),4362,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4362,0,toolResource,tool,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4362,toolResource,null,Indication of the class of a resource as a tool. (source: NaLiDa)@en,tool@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4366_fb510ba7-d745-3e3b-7876-303b76bb1a31,investigate why there is no mapping,,,,survey data,Indication of the class of a resource as survey data. (source: NaLiDa),4366,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4366,0,surveyData,"survey data, surveyData",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4366,surveyData,null,Indication of the class of a resource as survey data. (source: NaLiDa)@en,survey data@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4369_30ca2daa-b83c-bf24-9b56-eda3a2171ef8,investigate why there is no mapping,,,,resource bundle,Indication of the class of a resource as a resource bundle. (source: NaLiDa),4369,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4369,0,resourceBundle,"resourceBundle, resource bundle",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4369,resourceBundle,null,Indication of the class of a resource as a resource bundle. (source: NaLiDa)@en,resource bundle@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4381_6cf908f9-1189-8d49-ac52-20885b09b5f3,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q7562091|https://www.wikidata.org/wiki/Q638608,development,Indication of the life cycle status of a resource as being under development. (source: NaLiDa),4381,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4381,0,development,development,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4381,development,null,Indication of the life cycle status of a resource as being under development. (source: NaLiDa)@en,development@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-4383_3502b414-9c7a-2b6e-98cb-b43581bdca67,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q739302|https://www.wikidata.org/wiki/Q2804309,production,Indication of the life cycle status of a resource as being in production. (source: NaLiDa),4383,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4383,0,production,production,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4383,production,null,Indication of the life cycle status of a resource as being in production. (source: NaLiDa)@en,production@en,null,null,null,null,null,null,null,null,null,null
